date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:06:11	83015/83015	---M--	200	added ('OK')	image/jpeg	etag:%22660ba147-14447%22	https://truenorthhr.ca/wp-content/uploads/2022/03/HR-Process-Consulting-3-1024x683.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2022/03/HR-Process-Consulting-3-1024x683.jpg	(from https://truenorthhr.ca/hr-process-consulting/)
14:06:11	0/-1	---M--	301	error ('')			https://truenorthhr.ca/contact	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/contact.c6.delayed	(from https://truenorthhr.ca/hr-process-consulting/)
14:06:13	64685/64685	---M--	200	added ('OK')	image/jpeg	etag:%22660ba147-fcad%22	https://truenorthhr.ca/wp-content/uploads/2022/03/HR-Process-Consulting-4-1024x683.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2022/03/HR-Process-Consulting-4-1024x683.jpg	(from https://truenorthhr.ca/hr-process-consulting/)
14:06:14	210/210	---M--	401	error ('Unauthorized')	application/json	date:Thu,%2011%20Apr%202024%2011:06:19%20GMT	https://truenorthhr.ca/wp-json/wp/v2/pages/1791	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-json/wp/v2/pages/1791	(from https://truenorthhr.ca/staffing-recruiting/)
14:06:15	2573/2573	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2011:06:20%20GMT	https://truenorthhr.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftruenorthhr.ca%2Fstaffing-recruiting%2F	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-json/oembed/1.0/embed1747.json	(from https://truenorthhr.ca/staffing-recruiting/)
14:06:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2011:06:21%20GMT	https://truenorthhr.ca/?p=1791	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/index639e.html	(from https://truenorthhr.ca/staffing-recruiting/)
14:06:16	2780/2780	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2011:06:21%20GMT	https://truenorthhr.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftruenorthhr.ca%2Fstaffing-recruiting%2F&format=xml	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-json/oembed/1.0/embeddfed	(from https://truenorthhr.ca/staffing-recruiting/)
14:06:17	207353/207353	---M--	200	added ('OK')	image/jpeg	etag:%22660ba147-329f9%22	https://truenorthhr.ca/wp-content/uploads/2023/11/staffing-recruiting.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/11/staffing-recruiting.jpg	(from https://truenorthhr.ca/staffing-recruiting/)
14:06:18	31013/31013	---M--	200	added ('OK')	image/jpeg	etag:%22660ba149-7925%22	https://truenorthhr.ca/wp-content/uploads/2020/10/onboarding_tools.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2020/10/onboarding_tools.jpg	(from https://truenorthhr.ca/staffing-recruiting/)
14:06:18	0/-1	---M--	301	error ('')			https://truenorthhr.ca/contact	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/contact.ce.delayed	(from https://truenorthhr.ca/staffing-recruiting/)
14:06:19	53170/53170	---M--	200	added ('OK')	image/jpeg	etag:%22660ba148-cfb2%22	https://truenorthhr.ca/wp-content/uploads/2020/10/emp_brand_dev.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2020/10/emp_brand_dev.jpg	(from https://truenorthhr.ca/staffing-recruiting/)
14:06:19	556416/556416	---M--	200	added ('OK')	image/jpeg	etag:%22660ba147-87d80%22	https://truenorthhr.ca/wp-content/uploads/2022/03/shutterstock_1022439976.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2022/03/shutterstock_1022439976.jpg	(from https://truenorthhr.ca/staffing-recruiting/)
14:06:21	116752/116752	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2011:06:24%20GMT	https://truenorthhr.ca/staffing-recruiting/executive-recruiting/	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/staffing-recruiting/executive-recruiting/index.html	(from https://truenorthhr.ca/staffing-recruiting/)
14:06:21	210/210	---M--	401	error ('Unauthorized')	application/json	date:Thu,%2011%20Apr%202024%2011:06:26%20GMT	https://truenorthhr.ca/wp-json/wp/v2/pages/2305	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-json/wp/v2/pages/2305	(from https://truenorthhr.ca/job-openings/)
14:06:23	2539/2539	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2011:06:28%20GMT	https://truenorthhr.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftruenorthhr.ca%2Fjob-openings%2F	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-json/oembed/1.0/embed3a26.json	(from https://truenorthhr.ca/job-openings/)
14:06:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2011:06:28%20GMT	https://truenorthhr.ca/?p=2305	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/index98d4.html	(from https://truenorthhr.ca/job-openings/)
14:06:23	2744/2744	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2011:06:29%20GMT	https://truenorthhr.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftruenorthhr.ca%2Fjob-openings%2F&format=xml	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-json/oembed/1.0/embedf817	(from https://truenorthhr.ca/job-openings/)
14:06:25	196322/196322	---M--	200	added ('OK')	image/jpeg	etag:%22660ba147-2fee2%22	https://truenorthhr.ca/wp-content/uploads/2023/11/job-openings.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/11/job-openings.jpg	(from https://truenorthhr.ca/job-openings/)
14:06:26	0/-1	---M--	301	error ('')			https://truenorthhr.ca/contact	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/contact.d4.delayed	(from https://truenorthhr.ca/job-openings/)
14:06:27	5202/5202	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2010%20Apr%202024%2022:08:06%20GMT	https://truenorthhr.bamboohr.com/js/embed.js	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.bamboohr.com/js/embed.js	(from https://truenorthhr.ca/job-openings/)
14:06:28	210/210	---MC-	401	error ('Unauthorized')	application/json	date:Thu,%2011%20Apr%202024%2011:06:34%20GMT	https://truenorthhr.ca/wp-json/wp/v2/pages/2377	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-json/wp/v2/pages/2377	(from https://truenorthhr.ca/about-us/)
14:06:29	2486/2486	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2011:06:34%20GMT	https://truenorthhr.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftruenorthhr.ca%2Fabout-us%2F	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-json/oembed/1.0/embedc238.json	(from https://truenorthhr.ca/about-us/)
14:06:30	2691/2691	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2011:06:35%20GMT	https://truenorthhr.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftruenorthhr.ca%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-json/oembed/1.0/embed6b3b	(from https://truenorthhr.ca/about-us/)
14:06:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2011:06:35%20GMT	https://truenorthhr.ca/?p=2377	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/index482c.html	(from https://truenorthhr.ca/about-us/)
14:06:30	3328/3328	---M--	200	added ('OK')	image/png	etag:%22660ba148-d00%22	https://truenorthhr.ca/wp-content/uploads/2023/01/triangle.png	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/01/triangle.png	(from https://truenorthhr.ca/about-us/)
14:06:31	5540/5540	---M--	200	added ('OK')	image/png	etag:%22660ba148-15a4%22	https://truenorthhr.ca/wp-content/uploads/2023/01/icon-results.png	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/01/icon-results.png	(from https://truenorthhr.ca/about-us/)
14:06:31	205938/205938	---M--	200	added ('OK')	image/jpeg	etag:%22660ba146-32472%22	https://truenorthhr.ca/wp-content/uploads/2023/11/about-true-north-hr.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/11/about-true-north-hr.jpg	(from https://truenorthhr.ca/about-us/)
14:06:32	5060/5060	---M--	200	added ('OK')	image/png	etag:%22660ba148-13c4%22	https://truenorthhr.ca/wp-content/uploads/2023/01/icon-innovative.png	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/01/icon-innovative.png	(from https://truenorthhr.ca/about-us/)
14:06:32	5760/5760	---M--	200	added ('OK')	image/png	etag:%22660ba148-1680%22	https://truenorthhr.ca/wp-content/uploads/2023/01/icon-empathetic.png	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/01/icon-empathetic.png	(from https://truenorthhr.ca/about-us/)
14:06:33	4504/4504	---M--	200	added ('OK')	image/png	etag:%22660ba148-1198%22	https://truenorthhr.ca/wp-content/uploads/2023/01/icon-trusting.png	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/01/icon-trusting.png	(from https://truenorthhr.ca/about-us/)
14:06:34	122068/122068	---M--	200	added ('OK')	image/jpeg	etag:%22660ba147-1dcd4%22	https://truenorthhr.ca/wp-content/uploads/2023/02/Paola-Accettola.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/02/Paola-Accettola.jpg	(from https://truenorthhr.ca/about-us/)
14:06:34	116891/116891	---M--	200	added ('OK')	image/jpeg	etag:%22660ba146-1c89b%22	https://truenorthhr.ca/wp-content/uploads/2023/02/Angela-Burt.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/02/Angela-Burt.jpg	(from https://truenorthhr.ca/about-us/)
14:06:36	161000/161000	---M--	200	added ('OK')	image/jpeg	etag:%22660ba147-274e8%22	https://truenorthhr.ca/wp-content/uploads/2023/02/Kelly-Glass.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/02/Kelly-Glass.jpg	(from https://truenorthhr.ca/about-us/)
14:06:37	162236/162236	---M--	200	added ('OK')	image/jpeg	etag:%22660ba147-279bc%22	https://truenorthhr.ca/wp-content/uploads/2023/02/Paola-Accettola-popup.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/02/Paola-Accettola-popup.jpg	(from https://truenorthhr.ca/about-us/)
14:06:37	164863/164863	---M--	200	added ('OK')	image/jpeg	etag:%22660ba146-283ff%22	https://truenorthhr.ca/wp-content/uploads/2023/02/Angela-Burt-Colour-popup.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/02/Angela-Burt-Colour-popup.jpg	(from https://truenorthhr.ca/about-us/)
14:06:38	232510/232510	---M--	200	added ('OK')	image/jpeg	etag:%22660ba147-38c3e%22	https://truenorthhr.ca/wp-content/uploads/2023/02/Kelly-Glass-Colour-popup.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/02/Kelly-Glass-Colour-popup.jpg	(from https://truenorthhr.ca/about-us/)
14:06:39	443362/443362	---M--	200	added ('OK')	image/png	etag:%22660ba148-6c3e2%22	https://truenorthhr.ca/wp-content/uploads/2023/01/image-tnhr-difference-1.png	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/01/image-tnhr-difference-1.png	(from https://truenorthhr.ca/about-us/)
14:06:40	2565/2565	---M--	200	added ('OK')	image/png	etag:%22660ba148-a05%22	https://truenorthhr.ca/wp-content/uploads/2023/01/icon-waterfirst.png	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/01/icon-waterfirst.png	(from https://truenorthhr.ca/about-us/)
14:06:40	488836/488836	---M--	200	added ('OK')	image/png	etag:%22660ba148-77584%22	https://truenorthhr.ca/wp-content/uploads/2023/01/image-tnhr-difference-2.png	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/01/image-tnhr-difference-2.png	(from https://truenorthhr.ca/about-us/)
14:06:41	6171/6171	---M--	200	added ('OK')	image/png	etag:%22660ba148-181b%22	https://truenorthhr.ca/wp-content/uploads/2023/01/icon-stellasplace-1.png	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/01/icon-stellasplace-1.png	(from https://truenorthhr.ca/about-us/)
14:06:41	0/-1	---M--	301	error ('')			https://truenorthhr.ca/contact	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/contact.e9.delayed	(from https://truenorthhr.ca/about-us/)
14:06:44	3638/3638	---M--	200	added ('OK')	image/png	etag:%22660ba147-e36%22	https://truenorthhr.ca/wp-content/uploads/2023/01/icon-chickpea.png	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/01/icon-chickpea.png	(from https://truenorthhr.ca/about-us/)
14:06:45	5727/5727	---MCZ	200	added ('OK')	text/css	etag:W/%2266176cd8-165f%22	https://truenorthhr.ca/wp-content/plugins/easy-table-of-contents/assets/css/screen.min.css?ver=2.0.65	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/plugins/easy-table-of-contents/assets/css/screen.min8d1e.css	(from https://truenorthhr.ca/blog/)
14:06:45	12914/12914	---M--	200	added ('OK')	image/jpeg	etag:%22660ba146-3272%22	https://truenorthhr.ca/wp-content/uploads/2024/04/pexels-anna-shvets-5325104-300x200.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2024/04/pexels-anna-shvets-5325104-300x200.jpg	(from https://truenorthhr.ca/blog/)
14:06:47	138563/138563	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2011:06:51%20GMT	https://truenorthhr.ca/blog/page/2/	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/blog/page/2/index.html	(from https://truenorthhr.ca/blog/)
14:06:47	15917/15917	---M--	200	added ('OK')	image/jpeg	etag:%22660ba146-3e2d%22	https://truenorthhr.ca/wp-content/uploads/2024/02/fractional-hr-strategy-300x200.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2024/02/fractional-hr-strategy-300x200.jpg	(from https://truenorthhr.ca/blog/)
14:06:48	16047/16047	---M--	200	added ('OK')	image/jpeg	etag:%22660ba146-3eaf%22	https://truenorthhr.ca/wp-content/uploads/2024/02/hr-consultant-payroll-readiness-300x200.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2024/02/hr-consultant-payroll-readiness-300x200.jpg	(from https://truenorthhr.ca/blog/)
14:06:48	17106/17106	---M--	200	added ('OK')	image/jpeg	etag:%22660ba146-42d2%22	https://truenorthhr.ca/wp-content/uploads/2024/01/hr-consulting-boardroom-table-300x201.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2024/01/hr-consulting-boardroom-table-300x201.jpg	(from https://truenorthhr.ca/blog/)
14:06:50	136411/136411	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2011:06:54%20GMT	https://truenorthhr.ca/2024/03/05/unlocking-organizational-efficiency-and-flexibility-with-fractional-hr/	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/2024/03/05/unlocking-organizational-efficiency-and-flexibility-with-fractional-hr/index.html	(from https://truenorthhr.ca/blog/)
14:06:50	20795/20795	---M--	200	added ('OK')	image/jpeg	etag:%22660ba146-513b%22	https://truenorthhr.ca/wp-content/uploads/2023/12/shutterstock_2142010187-300x200.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/12/shutterstock_2142010187-300x200.jpg	(from https://truenorthhr.ca/blog/)
14:06:51	138870/138870	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2011:06:54%20GMT	https://truenorthhr.ca/2024/02/06/easy-steps-for-payroll-readiness-during-tax-season/	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/2024/02/06/easy-steps-for-payroll-readiness-during-tax-season/index.html	(from https://truenorthhr.ca/blog/)
14:06:52	19935/19935	---M--	200	added ('OK')	image/jpeg	etag:%22660ba146-4ddf%22	https://truenorthhr.ca/wp-content/uploads/2023/12/shutterstock_2063156057-300x200.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/12/shutterstock_2063156057-300x200.jpg	(from https://truenorthhr.ca/blog/)
14:06:53	136616/136616	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2011:06:56%20GMT	https://truenorthhr.ca/2024/01/02/how-to-be-compliant-with-ontarios-pay-transparency-act/	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/2024/01/02/how-to-be-compliant-with-ontarios-pay-transparency-act/index.html	(from https://truenorthhr.ca/blog/)
14:06:55	148299/148299	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2011:06:58%20GMT	https://truenorthhr.ca/2023/12/27/decoding-pay-transparency-in-ontario-a-guide-for-employers/	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/2023/12/27/decoding-pay-transparency-in-ontario-a-guide-for-employers/index.html	(from https://truenorthhr.ca/blog/)
14:06:56	148879/148879	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2011:06:59%20GMT	https://truenorthhr.ca/2023/12/04/pay-equity-and-the-generational-divide-exploring-different-perspectives/	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/2023/12/04/pay-equity-and-the-generational-divide-exploring-different-perspectives/index.html	(from https://truenorthhr.ca/blog/)
14:06:56	14836/14836	---M--	200	added ('OK')	image/jpeg	etag:%22660ba146-39f4%22	https://truenorthhr.ca/wp-content/uploads/2023/10/unnamed-4-300x200.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/10/unnamed-4-300x200.jpg	(from https://truenorthhr.ca/blog/)
14:06:57	6355/6355	---M--	200	added ('OK')	image/jpeg	etag:%22660ba146-18d3%22	https://truenorthhr.ca/wp-content/uploads/2023/09/shutterstock_2357678201-1-300x200.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/09/shutterstock_2357678201-1-300x200.jpg	(from https://truenorthhr.ca/blog/)
14:06:59	134937/134937	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2011:07:03%20GMT	https://truenorthhr.ca/2023/10/30/generative-ai-and-human-resources/	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/2023/10/30/generative-ai-and-human-resources/index.html	(from https://truenorthhr.ca/blog/)
14:07:01	152933/152933	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2011:07:04%20GMT	https://truenorthhr.ca/2023/09/27/pay-equity-analysis-in-canada-a-comprehensive-guide/	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/2023/09/27/pay-equity-analysis-in-canada-a-comprehensive-guide/index.html	(from https://truenorthhr.ca/blog/)
14:07:01	12021/12021	---M--	200	added ('OK')	image/jpeg	etag:%22660ba146-2ef5%22	https://truenorthhr.ca/wp-content/uploads/2023/08/shutterstock_2070184868-300x124.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/08/shutterstock_2070184868-300x124.jpg	(from https://truenorthhr.ca/blog/)
14:07:02	12302/12302	---M--	200	added ('OK')	image/jpeg	etag:%22660ba146-300e%22	https://truenorthhr.ca/wp-content/uploads/2023/08/Hr-Audits-the-complete-guide-300x200.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/08/Hr-Audits-the-complete-guide-300x200.jpg	(from https://truenorthhr.ca/blog/)
14:07:04	151483/151483	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2011:07:07%20GMT	https://truenorthhr.ca/2023/08/30/what-is-pay-equity/	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/2023/08/30/what-is-pay-equity/index.html	(from https://truenorthhr.ca/blog/)
14:07:04	12254/12254	---M--	200	added ('OK')	image/jpeg	etag:%22660ba146-2fde%22	https://truenorthhr.ca/wp-content/uploads/2023/06/Understanding-Fractional-HR-and-How-it-Can-Help-Your-Business-300x154.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/06/Understanding-Fractional-HR-and-How-it-Can-Help-Your-Business-300x154.jpg	(from https://truenorthhr.ca/blog/)
14:07:06	147776/147776	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2011:07:10%20GMT	https://truenorthhr.ca/2023/08/03/hr-audits-the-complete-guide/	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/2023/08/03/hr-audits-the-complete-guide/index.html	(from https://truenorthhr.ca/blog/)
14:07:07	143189/143189	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2011:07:11%20GMT	https://truenorthhr.ca/2023/06/27/understanding-fractional-hr-and-how-it-can-help-your-business/	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/2023/06/27/understanding-fractional-hr-and-how-it-can-help-your-business/index.html	(from https://truenorthhr.ca/blog/)
14:07:08	12392/12392	---M--	200	added ('OK')	image/jpeg	etag:%22660ba146-3068%22	https://truenorthhr.ca/wp-content/uploads/2023/05/shutterstock_2215801489-300x200.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/05/shutterstock_2215801489-300x200.jpg	(from https://truenorthhr.ca/blog/)
14:07:08	0/-1	---M--	301	error ('')			https://truenorthhr.ca/contact	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/contact.f7.delayed	(from https://truenorthhr.ca/blog/)
14:07:09	1181/1181	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266176cd8-49d%22	https://truenorthhr.ca/wp-content/plugins/easy-table-of-contents/assets/js/smooth_scroll.min.js?ver=2.0.65	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/plugins/easy-table-of-contents/assets/js/smooth_scroll.min8d1e.js	(from https://truenorthhr.ca/blog/)
14:07:11	132973/132973	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2011:07:14%20GMT	https://truenorthhr.ca/blog/page/3/	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/blog/page/3/index.html	(from https://truenorthhr.ca/blog/)
14:07:12	140576/140576	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2011:07:15%20GMT	https://truenorthhr.ca/2023/05/15/the-value-of-total-compensation-packages-a-comprehensive-guide/	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/2023/05/15/the-value-of-total-compensation-packages-a-comprehensive-guide/index.html	(from https://truenorthhr.ca/blog/)
14:07:13	2542/2542	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266176cd8-9ee%22	https://truenorthhr.ca/wp-content/plugins/easy-table-of-contents/vendor/js-cookie/js.cookie.min.js?ver=2.2.1	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/plugins/easy-table-of-contents/vendor/js-cookie/js.cookie.min77e6.js	(from https://truenorthhr.ca/blog/)
14:07:14	2907/2907	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266176cd8-b5b%22	https://truenorthhr.ca/wp-content/plugins/easy-table-of-contents/vendor/sticky-kit/jquery.sticky-kit.min.js?ver=1.9.2	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/plugins/easy-table-of-contents/vendor/sticky-kit/jquery.sticky-kit.min2c00.js	(from https://truenorthhr.ca/blog/)
14:07:15	3982/3982	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266176cd8-f8e%22	https://truenorthhr.ca/wp-content/plugins/easy-table-of-contents/assets/js/front.min.js?ver=2.0.65-1712811224	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/plugins/easy-table-of-contents/assets/js/front.min75aa.js	(from https://truenorthhr.ca/blog/)
14:07:16	210/210	---M--	401	error ('Unauthorized')	application/json	date:Thu,%2011%20Apr%202024%2011:07:22%20GMT	https://truenorthhr.ca/wp-json/wp/v2/pages/10672	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-json/wp/v2/pages/10672	(from https://truenorthhr.ca/our-team/)
14:07:17	2452/2452	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2011:07:23%20GMT	https://truenorthhr.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftruenorthhr.ca%2Four-team%2F	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-json/oembed/1.0/embed4ec9.json	(from https://truenorthhr.ca/our-team/)
14:07:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2011:07:23%20GMT	https://truenorthhr.ca/?p=10672	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/indexe90b.html	(from https://truenorthhr.ca/our-team/)
14:07:18	2657/2657	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2011:07:23%20GMT	https://truenorthhr.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftruenorthhr.ca%2Four-team%2F&format=xml	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-json/oembed/1.0/embed4e2c	(from https://truenorthhr.ca/our-team/)
14:07:19	84276/84276	---M--	200	added ('OK')	image/jpeg	etag:%22660ba147-14934%22	https://truenorthhr.ca/wp-content/uploads/2023/01/handshake.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/01/handshake.jpg	(from https://truenorthhr.ca/our-team/)
14:07:19	18537/18537	---M--	200	added ('OK')	image/jpeg	etag:%22660ba147-4869%22	https://truenorthhr.ca/wp-content/uploads/2023/01/bg-frame-dark.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/01/bg-frame-dark.jpg	(from https://truenorthhr.ca/our-team/)
14:07:20	16221/16221	---M--	200	added ('OK')	image/jpeg	etag:%22660ba147-3f5d%22	https://truenorthhr.ca/wp-content/uploads/2023/01/bg-frame-light.jpg	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/wp-content/uploads/2023/01/bg-frame-light.jpg	(from https://truenorthhr.ca/our-team/)
14:07:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2011:07:26%20GMT	https://truenorthhr.ca/our-team/paola-accettola	C:/My%20Web%20Sites/HR%20consultancy/truenorthhr.ca/our-team/paola-accettola	(from https://truenorthhr.ca/our-team/)
